#!,Workbook:,Custom,Custom
#!,To play this data back: Open the original Excel workbook file then click the *Import Data File* button in the *Data Streamer* ribbon and navigate to this file.
#!,For more information visit http://aka.ms/hackingstem/
16950,0.26,-0.26,0.77,-0.23,0.77
16986,0.25,-0.25,0.75,-0.14,0.75
17020,0.25,-0.25,0.75,-0.03,0.75
17056,-0.81,0.81,-2.43,-29.49,-2.43
17095,-2.94,2.94,-8.82,-54.63,-8.82
17133,-4.21,4.21,-12.62,-33.30,-12.62
17174,-5.92,5.92,-17.77,-41.88,-17.77
17214,-7.66,7.66,-22.99,-43.45,-22.99
17255,-9.71,9.71,-29.14,-50.02,-29.14
17296,-11.02,11.02,-33.05,-31.83,-33.05
17338,-11.27,11.27,-33.81,-6.02,-33.81
17380,-11.02,11.02,-33.06,5.97,-33.06
17420,-9.87,9.87,-29.61,28.72,-29.61
17460,-8.58,8.58,-25.73,32.35,-25.73
17500,-6.70,6.70,-20.09,47.00,-20.09
17539,-5.04,5.04,-15.13,42.35,-15.13
17579,-3.34,3.34,-10.03,42.57,-10.03
17617,-2.02,2.02,-6.07,34.72,-6.07
17655,-1.35,1.35,-4.04,17.83,-4.04
17692,-1.19,1.19,-3.57,4.21,-3.57
17729,-1.46,1.46,-4.37,-7.26,-4.37
8.95,-7.67
17805,-4.38,4.38,-13.13,-47.88,-13.13
17846,-6.55,6.55,-19.64,-52.93,-19.64
17886,-9.11,9.11,-27.32,-64.00,-27.32
17927,-11.45,11.45,-34.34,-57.07,-34.34
17970,-12.73,12.73,-38.18,-29.72,-38.18
18012,-12.97,12.97,-38.92,-5.91,-38.92
18054,-11.94,11.94,-35.81,24.70,-35.81
18096,-10.18,10.18,-30.53,41.91,-30.53
18137,-7.74,7.74,-23.22,59.45,-23.22
18177,-5.12,5.12,-15.35,65.54,-15.35
18215,-2.89,2.89,-8.68,58.55,-8.68
18253,-0.79,0.79,-2.36,55.41,-2.36
18290,0.52,-0.52,1.55,35.20,1.55
18326,1.32,-1.32,3.95,22.29,3.95
18362,1.45,-1.45,4.34,3.61,4.34
18396,1.01,-1.01,3.03,-12.86,3.03
18433,0.41,-0.41,1.22,-16.33,1.22
18468,-0.21,0.21,-0.62,-17.52,-0.62
18507,-0.93,0.93,-2.78,-18.43,-2.78
18545,-2.06,2.06,-6.19,-29.91,-6.19
18584,-3.62,3.62,-10.87,-39.98,-10.87
18625,-4.99,4.99,-14.96,-33.32,-14.96
18665,-6.11,6.11,-18.33,-28.07,-18.33
18706,-7.10,7.10,-21.29,-24.03,-21.29
18746,-8.02,8.02,-24.06,-23.08,-24.06
18787,-9.08,9.08,-27.25,-25.96,-27.25
18828,-9.46,9.46,-28.38,-9.17,-28.38
18867,-9.16,9.16,-27.49,7.61,-27.49
18906,-8.24,8.24,-24.71,23.70,-24.71
18945,-6.63,6.63,-19.90,41.16,-19.90
18984,-4.69,4.69,-14.07,49.85,-14.07
19024,-2.63,2.63,-7.89,51.45,-7.89
19061,-0.94,0.94,-2.81,45.76,-2.81
19099,0.25,-0.25,0.74,31.21,0.74
19134,1.06,-1.06,3.19,23.28,3.19
19170,1.87,-1.87,5.61,22.46,5.61
19205,2.72,-2.72,8.16,24.28,8.16
19240,3.49,-3.49,10.48,22.03,10.48
19277,4.14,-4.14,12.41,17.46,12.41
19315,4.60,-4.60,13.80,12.17,13.80
19352,4.92,-4.92,14.76,8.67,14.76
19389,5.56,-5.56,16.68,17.25,16.68
19427,6.00,-6.00,18.01,11.67,18.01
19464,6.33,-6.33,18.98,8.70,18.98
19501,6.56,-6.56,19.68,6.37,19.68
19536,6.22,-6.22,18.66,-9.72,18.66
19574,5.47,-5.47,16.42,-19.66,16.42
19612,4.63,-4.63,13.88,-22.24,13.88
19651,3.45,-3.45,10.35,-30.22,10.35
19690,2.70,-2.70,8.09,-19.83,8.09
19726,2.46,-2.46,7.37,-6.67,7.37
7.41
19795,2.77,-2.77,8.30,8.97,8.30
19830,3.21,-3.21,9.62,12.61,9.62
19865,3.40,-3.40,10.19,5.42,10.19
19902,3.63,-3.63,10.89,6.30,10.89
19938,3.84,-3.84,11.53,5.97,11.53
19975,4.06,-4.06,12.17,5.74,12.17
20011,4.27,-4.27,12.82,5.99,12.82
20047,4.51,-4.51,13.53,6.56,13.53
20083,4.80,-4.80,14.41,8.17,14.41
20120,5.12,-5.12,15.35,8.45,15.35
20157,5.43,-5.43,16.30,8.57,16.30
20193,5.72,-5.72,17.16,7.95,17.16
20230,5.98,-5.98,17.94,7.05,17.94
20265,5.96,-5.96,17.88,-0.57,17.88
20303,5.31,-5.31,15.94,-16.99,15.94
20341,4.34,-4.34,13.01,-25.68,13.01
20380,2.97,-2.97,8.90,-35.17,8.90
20416,1.81,-1.81,5.44,-32.05,5.44
20453,0.75,-0.75,2.26,-28.61,2.26
20490,-0.05,0.05,-0.16,-21.81,-0.16
20528,-0.77,0.77,-2.30,-18.80,-2.30
20567,-1.30,1.30,-3.91,-13.76,-3.91
20604,-1.67,1.67,-5.02,-9.98,-5.02
20642,-1.87,1.87,-5.62,-5.28,-5.62
20679,-1.90,1.90,-5.69,-0.63,-5.69
20717,-1.79,1.79,-5.37,2.83,-5.37
20753,-1.61,1.61,-4.83,5.02,-4.83
20790,-1.37,1.37,-4.10,6.58,-4.10
20827,-1.10,1.10,-3.30,7.13,-3.30
20862,-0.80,0.80,-2.40,8.63,-2.40
20899,-0.52,0.52,-1.57,7.50,-1.57
20935,-0.31,0.31,-0.94,5.83,-0.94
20972,-0.19,0.19,-0.58,3.17,-0.58
