#!,Workbook:,Custom,Custom
#!,To play this data back: Open the original Excel workbook file then click the *Import Data File* button in the *Data Streamer* ribbon and navigate to this file.
#!,For more information visit http://aka.ms/hackingstem/
24944,2.95,-2.95,14.74
24960,3.23,-3.23,16.17
24952,3.47,-3.47,17.35
24976,3.65,-3.65,18.25
24968,3.69,-3.69,18.44
24952,3.72,-3.72,18.58
24960,3.50,-3.50,17.50
24952,2.89,-2.89,14.46
24948,2.03,-2.03,10.14
24932,1.22,-1.22,6.11
23912,0.56,-0.56,2.78
23920,0.20,-0.20,1.00
23944,0.11,-0.11,0.55
23904,-0.06,0.06,-0.31
24956,-0.44,0.44,-2.18
24964,-0.82,0.82,-4.11
24976,-1.15,1.15,-5.74
24932,-1.52,1.52,-7.60
-1.97,1.97,-9.83
24956,-2.26,2.26,-11.29
25992,-2.49,2.49,-12.47
26000,-2.76,2.76,-13.81
26024,-2.95,2.95,-14.76
25984,-3.05,3.05,-15.26
25992,-3.10,3.10,-15.50
25992,-3.07,3.07,-15.37
26000,-3.01,3.01,-15.05
25980,-2.93,2.93,-14.64
26004,-2.79,2.79,-13.94
26012,-2.63,2.63,-13.15
25992,-2.47,2.47,-12.36
25988,-2.31,2.31,-11.54
26016,-2.18,2.18,-10.90
25996,-2.09,2.09,-10.44
26008,-2.01,2.01,-10.05
25972,-1.98,1.98,-9.88
24968,-1.97,1.97,-9.85
24964,-2.00,2.00,-10.00
25984,-2.05,2.05,-10.27
26000,-2.13,2.13,-10.64
26020,-2.20,2.20,-11.00
25984,-2.28,2.28,-11.40
25992,-2.35,2.35,-11.77
26004,-2.41,2.41,-12.07
25972,-2.47,2.47,-12.34
26008,-2.51,2.51,-12.57
25996,-2.54,2.54,-12.68
26012,-2.53,2.53,-12.63
25972,-2.51,2.51,-12.57
26012,-2.47,2.47,-12.35
25984,-2.40,2.40,-12.00
26012,-2.29,2.29,-11.46
26008,-2.18,2.18,-10.89
25988,-2.07,2.07,-10.34
26000,-1.98,1.98,-9.88
24956,-1.95,1.95,-9.75
24956,-1.93,1.93,-9.64
24928,-1.85,1.85,-9.23
24968,-1.71,1.71,-8.54
24976,-1.53,1.53,-7.67
24988,-1.42,1.42,-7.12
24940,-1.31,1.31,-6.53
24940,-1.21,1.21,-6.05
24952,-1.13,1.13,-5.66
24944,-1.06,1.06,-5.30
24968,-1.03,1.03,-5.13
24924,-1.05,1.05,-5.23
24992,-1.06,1.06,-5.28
24964,-1.08,1.08,-5.38
24960,-1.09,1.09,-5.43
24960,-1.05,1.05,-5.23
24940,-1.00,1.00,-5.00
24956,-0.95,0.95,-4.73
24956,-0.89,0.89,-4.46
24972,-0.84,0.84,-4.22
24956,-0.79,0.79,-3.94
24968,-0.75,0.75,-3.75
24908,-0.72,0.72,-3.60
25008,-0.71,0.71,-3.53
24940,-0.70,0.70,-3.52
24936,-0.70,0.70,-3.49
24980,-0.69,0.69,-3.44
24936,-0.67,0.67,-3.37
24960,-0.67,0.67,-3.33
24984,-0.64,0.64,-3.19
24952,-0.62,0.62,-3.09
24952,-0.63,0.63,-3.14
24932,-0.61,0.61,-3.04
24960,-0.59,0.59,-2.96
24956,-0.57,0.57,-2.86
24952,-0.55,0.55,-2.75
24968,-0.54,0.54,-2.68
24964,-0.51,0.51,-2.55
24936,-0.37,0.37,-1.86
24980,-0.34,0.34,-1.69
24924,-0.29,0.29,-1.45
4
24952,0.07,-0.07,0.33
23912,0.10,-0.10,0.48
23916,0.24,-0.24,1.19
23928,0.22,-0.22,1.10
