#!,Workbook:,Custom,Custom
#!,To play this data back: Open the original Excel workbook file then click the *Import Data File* button in the *Data Streamer* ribbon and navigate to this file.
#!,For more information visit http://aka.ms/hackingstem/
9065,0.52,-0.52,1.57,-0.11,1.57
9099,0.53,-0.53,1.58,0.03,1.58
9133,0.53,-0.53,1.59,0.01,1.59
9165,0.52,-0.52,1.57,-0.04,1.57
9200,0.52,-0.52,1.55,-0.05,1.55
9234,0.51,-0.51,1.52,-0.07,1.52
9269,0.52,-0.52,1.57,0.11,1.57
9302,0.51,-0.51,1.54,-0.08,1.54
9336,0.46,-0.46,1.39,-0.36,1.39
9370,0.44,-0.44,1.32,-0.17,1.32
9405,0.44,-0.44,1.33,0.03,1.33
9438,0.45,-0.45,1.35,0.03,1.35
9472,0.46,-0.46,1.37,0.07,1.37
9504,0.44,-0.44,1.31,-0.17,1.31
9539,0.47,-0.47,1.42,0.26,1.42
9572,0.55,-0.55,1.64,0.56,1.64
9606,0.64,-0.64,1.93,0.72,1.93
9638,0.83,-0.83,2.48,1.42,2.48
9672,1.06,-1.06,3.19,1.73,3.19
9705,1.31,-1.31,3.92,1.86,3.92
9739,1.46,-1.46,4.37,1.09,4.37
9772,1.53,-1.53,4.59,0.55,4.59
9805,1.52,-1.52,4.57,-0.03,4.57
9839,1.50,-1.50,4.50,-0.18,4.50
9874,1.48,-1.48,4.44,-0.14,4.44
4.36
9943,1.40,-1.40,4.20,-0.38,4.20
9977,1.46,-1.46,4.37,0.43,4.37
10010,1.61,-1.61,4.83,1.15,4.83
10045,1.55,-1.55,4.66,-0.41,4.66
10080,1.43,-1.43,4.29,-0.88,4.29
10116,1.26,-1.26,3.79,-1.14,3.79
10150,1.13,-1.13,3.40,-0.96,3.40
10186,1.00,-1.00,3.01,-0.90,3.01
10221,0.80,-0.80,2.40,-1.47,2.40
10257,0.61,-0.61,1.82,-1.34,1.82
10292,0.39,-0.39,1.17,-1.55,1.17
10328,0.13,-0.13,0.39,-1.81,0.39
10362,-0.16,0.16,-0.49,-2.15,-0.49
10400,-0.46,0.46,-1.38,-1.96,-1.38
10437,-0.66,0.66,-1.97,-1.34,-1.97
10475,-0.80,0.80,-2.39,-0.92,-2.39
10513,-0.80,0.80,-2.41,-0.04,-2.41
10550,-0.85,0.85,-2.55,-0.32,-2.55
10588,-0.84,0.84,-2.51,0.11,-2.51
10624,-0.82,0.82,-2.46,0.11,-2.46
10660,-0.74,0.74,-2.22,0.55,-2.22
10696,-0.69,0.69,-2.08,0.33,-2.08
10733,-0.61,0.61,-1.83,0.56,-1.83
10769,-0.57,0.57,-1.72,0.25,-1.72
10806,-0.59,0.59,-1.77,-0.12,-1.77
10844,-0.67,0.67,-2.00,-0.50,-2.00
10881,-0.74,0.74,-2.23,-0.50,-2.23
10918,-0.77,0.77,-2.30,-0.17,-2.30
10955,-0.75,0.75,-2.25,0.11,-2.25
10992,-0.54,0.54,-1.61,1.45,-1.61
11028,-0.36,0.36,-1.07,1.25,-1.07
11065,-0.17,0.17,-0.51,1.27,-0.51
11101,-0.14,0.14,-0.41,0.24,-0.41
11138,-0.17,0.17,-0.52,-0.26,-0.52
11175,-0.22,0.22,-0.66,-0.30,-0.66
11212,-0.26,0.26,-0.79,-0.31,-0.79
11250,-0.39,0.39,-1.16,-0.80,-1.16
11287,-0.51,0.51,-1.53,-0.85,-1.53
11325,-0.55,0.55,-1.65,-0.26,-1.65
11362,-0.55,0.55,-1.65,-0.01,-1.65
11400,-0.53,0.53,-1.60,0.11,-1.60
11436,-0.47,0.47,-1.42,0.43,-1.42
11472,-0.34,0.34,-1.01,0.96,-1.01
11509,-0.23,0.23,-0.68,0.73,-0.68
11545,-0.12,0.12,-0.36,0.76,-0.36
11582,-0.14,0.14,-0.43,-0.16,-0.43
11619,-0.14,0.14,-0.42,0.02,-0.42
11656,-0.11,0.11,-0.34,0.19,-0.34
11692,-0.02,0.02,-0.07,0.62,-0.07
11728,0.13,-0.13,0.39,1.06,0.39
11762,0.19,-0.19,0.58,0.46,0.58
11797,0.17,-0.17,0.52,-0.15,0.52
11832,0.00,-0.00,0.01,-1.19,0.01
.79
11905,-0.59,0.59,-1.78,-2.24,-1.78
11942,-1.03,1.03,-3.09,-2.94,-3.09
11980,-1.56,1.56,-4.68,-3.49,-4.68
12017,-2.22,2.22,-6.65,-4.44,-6.65
12055,-3.00,3.00,-9.01,-5.16,-9.01
12092,-3.92,3.92,-11.77,-6.22,-11.77
12132,-5.05,5.05,-15.14,-7.03,-15.14
12172,-6.09,6.09,-18.28,-6.54,-18.28
12211,-6.92,6.92,-20.75,-5.28,-20.75
12251,-7.23,7.23,-21.70,-1.97,-21.70
12290,-6.89,6.89,-20.68,2.18,-20.68
12328,-6.26,6.26,-18.79,4.15,-18.79
12366,-5.20,5.20,-15.59,7.01,-15.59
12405,-3.74,3.74,-11.23,9.33,-11.23
12444,-2.40,2.40,-7.19,8.63,-7.19
12480,-1.47,1.47,-4.41,6.43,-4.41
12517,-1.06,1.06,-3.17,2.78,-3.17
12553,-0.74,0.74,-2.22,2.20,-2.22
12590,-0.32,0.32,-0.97,2.81,-0.97
12625,0.14,-0.14,0.43,3.34,0.43
12660,0.55,-0.55,1.64,2.90,1.64
12694,0.82,-0.82,2.47,2.02,2.47
12729,1.04,-1.04,3.11,1.52,3.11
12763,1.13,-1.13,3.39,0.68,3.39
12797,1.12,-1.12,3.37,-0.04,3.37
12832,1.01,-1.01,3.02,-0.82,3.02
12868,0.82,-0.82,2.45,-1.34,2.45
12903,0.63,-0.63,1.90,-1.31,1.90
12939,0.42,-0.42,1.26,-1.46,1.26
