#!,Workbook:,Custom,Custom
#!,To play this data back: Open the original Excel workbook file then click the *Import Data File* button in the *Data Streamer* ribbon and navigate to this file.
#!,For more information visit http://aka.ms/hackingstem/
14554,1.26,-1.26,5.04,0.37,5.04
14587,1.29,-1.29,5.16,0.60,5.16
14622,1.34,-1.34,5.34,0.84,5.34
14656,1.42,-1.42,5.68,1.63,5.68
14691,1.50,-1.50,6.01,1.54,6.01
14725,1.57,-1.57,6.29,1.32,6.29
14759,1.58,-1.58,6.33,0.20,6.33
14793,1.53,-1.53,6.13,-0.97,6.13
14829,1.46,-1.46,5.83,-1.34,5.83
14864,1.41,-1.41,5.63,-0.96,5.63
14900,1.34,-1.34,5.36,-1.19,5.36
14935,1.33,-1.33,5.32,-0.19,5.32
14970,1.34,-1.34,5.36,0.16,5.36
15004,1.32,-1.32,5.27,-0.40,5.27
15040,1.30,-1.30,5.21,-0.29,5.21
15075,1.26,-1.26,5.04,-0.75,5.04
15111,1.20,-1.20,4.79,-1.13,4.79
15145,1.16,-1.16,4.63,-0.79,4.63
15181,1.59,-1.59,6.37,7.85,6.37
15215,1.95,-1.95,7.78,6.75,7.78
15250,2.26,-2.26,9.03,5.82,9.03
15284,2.59,-2.59,10.36,6.34,10.36
15321,2.88,-2.88,11.53,5.12,11.53
15357,3.14,-3.14,12.56,4.66,12.56
15393,3.39,-3.39,13.56,4.51,13.56
15430,3.55,-3.55,14.20,2.82,14.20
15466,3.47,-3.47,13.89,-1.39,13.89
15504,3.31,-3.31,13.26,-2.72,13.26
15541,3.03,-3.03,12.13,-4.95,12.13
15579,2.81,-2.81,11.22,-3.87,11.22
15616,2.64,-2.64,10.56,-2.91,10.56
15653,2.52,-2.52,10.07,-2.14,10.07
15691,2.31,-2.31,9.25,-3.50,9.25
15726,2.15,-2.15,8.61,-2.97,8.61
15762,2.01,-2.01,8.05,-2.54,8.05
15797,1.90,-1.90,7.59,-2.16,7.59
15833,1.72,-1.72,6.88,-3.18,6.88
15867,1.46,-1.46,5.83,-5.01,5.83
15903,1.31,-1.31,5.24,-2.69,5.24
15938,1.29,-1.29,5.16,-0.35,5.16
15974,1.36,-1.36,5.45,1.31,5.45
16008,1.50,-1.50,6.01,2.65,6.01
16043,1.59,-1.59,6.36,1.66,6.36
16076,1.60,-1.60,6.40,0.19,6.40
16111,1.51,-1.51,6.05,-1.65,6.05
16146,1.35,-1.35,5.40,-3.03,5.40
16182,1.19,-1.19,4.78,-2.79,4.78
16218,1.11,-1.11,4.44,-1.52,4.44
16252,1.08,-1.08,4.31,-0.64,4.31
16288,1.07,-1.07,4.29,-0.07,4.29
16323,1.09,-1.09,4.34,0.23,4.34
16358,1.10,-1.10,4.41,0.33,4.41
16392,1.13,-1.13,4.53,0.54,4.53
16427,1.20,-1.20,4.80,1.29,4.80
16460,1.30,-1.30,5.20,1.96,5.20
16495,1.41,-1.41,5.64,2.02,5.64
16529,1.49,-1.49,5.97,1.60,5.97
16564,1.54,-1.54,6.15,0.81,6.15
16598,1.55,-1.55,6.18,0.16,6.18
16632,1.50,-1.50,6.00,-0.84,6.00
16667,1.42,-1.42,5.70,-1.43,5.70
16703,1.37,-1.37,5.48,-0.99,5.48
16738,1.35,-1.35,5.42,-0.27,5.42
16774,1.40,-1.40,5.59,0.78,5.59
16807,1.47,-1.47,5.88,1.41,5.88
16842,1.56,-1.56,6.25,1.76,6.25
16876,1.62,-1.62,6.49,1.12,6.49
16911,1.67,-1.67,6.67,0.82,6.67
16945,1.67,-1.67,6.67,-0.00,6.67
16980,1.61,-1.61,6.44,-1.07,6.44
17016,1.52,-1.52,6.07,-1.66,6.07
17051,1.39,-1.39,5.58,-2.27,5.58
17087,1.29,-1.29,5.18,-1.81,5.18
17122,1.26,-1.26,5.02,-0.73,5.02
17158,1.29,-1.29,5.16,0.65,5.16
17191,1.41,-1.41,5.64,2.34,5.64
17226,1.57,-1.57,6.27,2.94,6.27
17260,1.70,-1.70,6.81,2.55,6.81
17295,1.74,-1.74,6.94,0.62,6.94
17329,1.59,-1.59,6.35,-2.84,6.35
17364,1.21,-1.21,4.83,-7.06,4.83
17399,0.48,-0.48,1.91,-13.53,1.91
17436,-0.64,0.64,-2.58,-19.72,-2.58
17474,-2.05,2.05,-8.21,-24.08,-8.21
17513,-3.32,3.32,-13.28,-21.14,-13.28
17554,-4.76,4.76,-19.04,-22.82,-19.04
17594,-6.72,6.72,-26.88,-31.84,-26.88
17635,-8.73,8.73,-34.91,-31.85,-34.91
17675,-9.95,9.95,-39.81,-19.90,-39.81
17716,-9.23,9.23,-36.94,11.39,-36.94
17756,-6.87,6.87,-27.46,38.49,-27.46
17795,-3.46,3.46,-13.85,56.73,-13.85
17835,0.52,-0.52,2.08,64.70,2.08
17869,3.76,-3.76,15.04,61.94,15.04
17907,7.29,-7.29,29.15,60.34,29.15
17944,9.80,-9.80,39.19,44.11,39.19
17982,11.84,-11.84,47.37,34.98,47.37
18022,12.60,-12.60,50.40,12.30,50.40
18061,10.27,-10.27,41.09,-38.76,41.09
18102,5.81,-5.81,23.26,-70.70,23.26
18140,1.74,-1.74,6.95,-69.72,6.95
18177,-2.29,2.29,-9.17,-70.80,-9.17
18215,-5.74,5.74,-22.94,-58.90,-22.94
18255,-9.13,9.13,-36.52,-55.15,-36.52
18296,-11.46,11.46,-45.83,-36.90,-45.83
18338,-11.03,11.03,-44.11,6.64,-44.11
18379,-7.17,7.17,-28.68,61.13,-28.68
18419,-2.54,2.54,-10.16,75.24,-10.16
18458,3.67,-3.67,14.68,103.52,14.68
18497,9.81,-9.81,39.25,102.37,39.25
18535,15.11,-15.11,60.45,90.66,60.45
18575,19.41,-19.41,77.64,69.83,77.64
18615,21.58,-21.58,86.31,35.24,86.31
18654,18.85,-18.85,75.40,-45.46,75.40
18695,12.83,-12.83,51.33,-95.40,51.33
18735,5.34,-5.34,21.35,-121.79,21.35
18775,-3.02,3.02,-12.09,-135.88,-12.09
18817,-11.73,11.73,-46.93,-134.79,-46.93
18860,-20.44,20.44,-81.76,-131.59,-81.76
18904,-26.62,26.62,-106.47,-91.26,-106.47
